,Unnamed: 0,hash,nonce,transaction_index,from_address,to_address,value,gas,gas_price,input,receipt_cumulative_gas_used,receipt_gas_used,receipt_contract_address,receipt_root,receipt_status,block_number,block_hash,max_fee_per_gas,max_priority_fee_per_gas,transaction_type,receipt_effective_gas_price,block_timestamp,gas_cost,gas_cost_usd
1262,3474,0xbba228980ed6848231568d7c30446f6be82ba35cdb839f3973bb5ecc4e28fa0e,1446,3,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0,802636,50272907269,0x13d79a0b00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000005a00000000000000000000000000000000000000000000000000000000000000003000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000ae7ab96520de3a18e5e111b5eaab095312d7fe84000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000005546f7b5381700000000000000000000000000000000000000000000000000000000000186a000000000000000000000000000000000000000000000000000000000000192ac00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e080e860741b7f9e8369b61645e68ad197b1e74c0000000000000000000000000000000000000000000000008de2fce9aa1c6eeb0000000000000000000000000000000000000000000000000000000287009f050000000000000000000000000000000000000000000000000000000062c2dec3487b02c558d729abaf3ecf17881a4181e5bc2446429a0995142297e897b6eb370000000000000000000000000000000000000000000000000032f8bc235f84c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008de2fce9aa1c6eeb000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000417e87444758ac00308f5503c0117135b3069b2e9ce1ae1f8769db38aa93e9205b1b2c2258cd15c7781617914be5362ac62fbf99d01225df4c964e07b0b9391c7e1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000009b090761223bf884ae902c66c0373e5920f567aa000000000000000000000000000000000000000000000000000000000bb7d2e90000000000000000000000000000000000000000000000000275c70c458d14e10000000000000000000000000000000000000000000000000000000062c2deca487b02c558d729abaf3ecf17881a4181e5bc2446429a0995142297e897b6eb37000000000000000000000000000000000000000000000000000000000033ef170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bb7d2e900000000000000000000000000000000000000000000000000000000000001600000000000000000000000000000000000000000000000000000000000000041958fb327b31f8d0f224ac70b828ccaf69d2ec6feec306d303afc037192b7f20841ad283f09138f3a0cad359abb411d46a81fcb3cc280ad67cba56a13d76bc54c1b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000c4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000009e00000000000000000000000001111111254fb6c44bac0bed2854e76f90643097d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000009087c025200000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000180000000000000000000000000ae7ab96520de3a18e5e111b5eaab095312d7fe84000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d40000000000000000000000009008d19f58aabd9ed0d60971565aa8510560ab410000000000000000000000000000000000000000000000008de2fce9aa1c6eeb000000000000000000000000000000000000000000000000000000028992f39c0000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000760000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000004608000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000064eb5625d9000000000000000000000000ae7ab96520de3a18e5e111b5eaab095312d7fe84000000000000000000000000dc24316b9ae028f1497c275eb9192a3ea0f670220000000000000000000000000000000000000000000000008de2fce9aa1c6eeb00000000000000000000000000000000000000000000000000000000800000000000000000000000dc24316b9ae028f1497c275eb9192a3ea0f670220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000843df02124000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008de2fce9aa1c6eeb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000012414284aab00000000000000000000000000000000000000000000000000000000000000804000000000000000000000000000000000000000000000000000000000000004000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee0000000000000000000000000000003200000000000000000000000000000032000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000004d0e30db00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000022414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000320000000000000000000000000000003280000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f5640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000104128acb080000000000000000000000001111111254fb6c44bac0bed2854e76f90643097d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cfee7c08000000000000000000000000000000000000000000000000000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001286af479b20000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000bb7d2e90000000000000000000000000000000000000000000000000278d110239322d60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002ba0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f4c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000869584cd000000000000000000000000100000000000000000000000000000000000001100000000000000000000000000000000000000000000009f98ecb83962c2d7e60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1251781,587362,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,87773925530,5095940101,2,50272907269,1656936436,50.272907269,44.43097566764524
1263,3476,0xc371f2213c4fa06aa2a6ea5c7d92f7f37ff2de9ac0999fd493ba08a648584ab9,2261082,27,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x9c0f953ceedc8179415d601e1d7e474dd97bf2d9,165500000000000000,63000,51127119747,0x,3930318,21000,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,3.5468833084927853
1264,3476,0xc371f2213c4fa06aa2a6ea5c7d92f7f37ff2de9ac0999fd493ba08a648584ab9,2261082,27,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x9c0f953ceedc8179415d601e1d7e474dd97bf2d9,165500000000000000,63000,51127119747,0x,3930318,21000,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,3.5467282237575626
1265,3476,0xc371f2213c4fa06aa2a6ea5c7d92f7f37ff2de9ac0999fd493ba08a648584ab9,2261082,27,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x9c0f953ceedc8179415d601e1d7e474dd97bf2d9,165500000000000000,63000,51127119747,0x,3930318,21000,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,3.5467051939433922
1266,3477,0x57d05bc4cd86eb4bc657bd4420071ab7db96d252e313ac2dff573fa9b9128e98,4208270,26,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,0,93850,51127119747,0xa9059cbb000000000000000000000000f245b33602b46e987c07156b5dd9ac08ba67a0540000000000000000000000000000000000000000000000000000000002ebae40,3909318,63209,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,5.283730134953141
1267,3477,0x57d05bc4cd86eb4bc657bd4420071ab7db96d252e313ac2dff573fa9b9128e98,4208270,26,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,0,93850,51127119747,0xa9059cbb000000000000000000000000f245b33602b46e987c07156b5dd9ac08ba67a0540000000000000000000000000000000000000000000000000000000002ebae40,3909318,63209,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,5.283499107930909
1268,3477,0x57d05bc4cd86eb4bc657bd4420071ab7db96d252e313ac2dff573fa9b9128e98,4208270,26,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,0,93850,51127119747,0xa9059cbb000000000000000000000000f245b33602b46e987c07156b5dd9ac08ba67a0540000000000000000000000000000000000000000000000000000000002ebae40,3909318,63209,,,1,15075955,0x22b1549dff5fceb80e5c86f79733ebbe9c9a0cbdb0e8fd83960a64945ca2c3b8,1000000000000,5950152579,2,51127119747,1656936436,51.127119747,5.283464800818847
1269,2595,0xae6cbb82d22c0e3fb9f290eb4690bbc1801c573033c219bfb51767d3cd6e14d1,253,17,0xc2cdf2edbf9a45be1b375568949a892a3303b651,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,663592,52918352713,0x30ead760734554480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009489237adb9a5000007355534400000000000000000000000000000000000000000000000000000000000000000000000000000000910bf2d50fa5e014fd06666f456182d4ab7c8bd231494e4348000000000000000000000000000000000000000000000000000000e26b9977,4481300,616315,,,1,15075991,0x6d9be8d38b04786523ed0a16b9df01a3a3370930eded18b6d57698939da76050,141328843746,25500000000,2,52918352713,1656936864,52.918352713,38.67270147777477
1270,2596,0xd38ccfc1f567184dc445afd39543744d2a3088aab565db58f5564176fceb4317,5,200,0x865e1296746308e62ce305774667ef060e626dfa,0x85c1922dd645c8084d3237a5a2fd45c22b8d2969,99253397987761518,21000,27598208243,0x,20416900,21000,,,1,15075991,0x6d9be8d38b04786523ed0a16b9df01a3a3370930eded18b6d57698939da76050,28000000000,179855530,2,27598208243,1656936864,27.598208243,0.6382594217568506
1271,2934,0x7e073f53474adda8874eb9c06c798bd6343731572d89ce073aded21164372786,358,154,0x705d2488020b87cac572c58999832b771c8f6e80,0x00000000006c3852cbef3e08e8df289169ede581,90000000000000000,194383,28461642068,0xfb0f3ee10000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117c6b5300fe0000000000000000000000000006381efe05c9e6f1307af8d55fc64a6a5b71230d0000000000000000000000000004c00500000ad104d7dbd00e3ae0a5c00560c00000000000000000000000000b1b10c54ce06a474761aba36bd396966389a0d6d0000000000000000000000000000000000000000000000000000000000000423000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000062c2d7510000000000000000000000000000000000000000000000000000000062cae190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000958da44e287fae0000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f00000000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f00000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000024000000000000000000000000000000000000000000000000000000000000002e000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000007fe5cf2bea0000000000000000000000000008de9c5a032463c561423387a9648c5c7bcc5bc90000000000000000000000000000000000000000000000000001ff973cafa80000000000000000000000000009c1e3a4b99bc96d163b992d69daef3f9045dfba80000000000000000000000000000000000000000000000000000000000000041e1acc3cc7d6d91565f7887be984e2969d725580681dca6ffe976ad9f9ff073ea10b5a5535474eb7c45014a8a6d12f28429f923593b890732f7772bdb592a273d1c00000000000000000000000000000000000000000000000000000000000000,10476166,179812,,,1,15075993,0x332c96503a909c5eefd9bda9e8635141e3135ce3a26636fa1b3010f7e91a6ed7,66166395238,2750000000,2,28461642068,1656936872,28.461642068,6.092626461894792
1272,2935,0xfd0af32b11c29c1b0b8dab7595c3edad5304085934ba2d0d35f3ffc9fd82d0e4,2261136,81,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xb573451e364a3f16660ef69c85c929335f2d0759,65500000000000000,63000,31285499453,0x,6579890,21000,,,1,15075993,0x332c96503a909c5eefd9bda9e8635141e3135ce3a26636fa1b3010f7e91a6ed7,1000000000000,5573857385,2,31285499453,1656936872,31.285499453,2.170550833300302
1273,856,0x0b31080a8ef3e4ecc6978c5d449df43e3de7463acd96796afca8412620befeee,235,97,0x1601ab62d0ea3f8627ce5a5e9c7b1e1eb64ef9b7,0x5d9e1f19bce9f0fcd2de28e6b30f772878c3ec16,0,264276,35000000000,0xda27f981,8146670,127148,,,1,15076003,0x7ab0a3a29dacb668a2df8bc3b8f48990776bb1f212b5860349fb68f444c0b3fd,35000000000,20000000000,2,35000000000,1656937040,35.0,10.185653907134999
1274,856,0x0b31080a8ef3e4ecc6978c5d449df43e3de7463acd96796afca8412620befeee,235,97,0x1601ab62d0ea3f8627ce5a5e9c7b1e1eb64ef9b7,0x5d9e1f19bce9f0fcd2de28e6b30f772878c3ec16,0,264276,35000000000,0xda27f981,8146670,127148,,,1,15076003,0x7ab0a3a29dacb668a2df8bc3b8f48990776bb1f212b5860349fb68f444c0b3fd,35000000000,20000000000,2,35000000000,1656937040,35.0,10.185627586514183
1275,855,0xb7551f6da71ebfd31c9c56acfd66a91f65c9be41a3c85c5705688e5991ba8577,1,132,0x777e745bb895c02195ec5ace4a897d5cd0fc2ea3,0x11111112542d85b3ef69ae05771c2dccff4faa26,100000000000000000,310164,34421960532,0x2e95b6c80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000000000000000000000000005ccae51cf42565d2d0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000280000000000000003b6d0340b4e16d0168e52d35cacd2c6185b44281ec28c9dc80000000000000003b6d0340524847c615639e76fe7d0fe0b16be8c4eac9cf3c0bd34b36,11569699,195058,,,1,15076003,0x7ab0a3a29dacb668a2df8bc3b8f48990776bb1f212b5860349fb68f444c0b3fd,46037249463,1289000000,2,34421960532,1656937040,34.421960532,11.756827264141219
1276,855,0xb7551f6da71ebfd31c9c56acfd66a91f65c9be41a3c85c5705688e5991ba8577,1,132,0x777e745bb895c02195ec5ace4a897d5cd0fc2ea3,0x11111112542d85b3ef69ae05771c2dccff4faa26,100000000000000000,310164,34421960532,0x2e95b6c80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000000000000000000000000005ccae51cf42565d2d0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000280000000000000003b6d0340b4e16d0168e52d35cacd2c6185b44281ec28c9dc80000000000000003b6d0340524847c615639e76fe7d0fe0b16be8c4eac9cf3c0bd34b36,11569699,195058,,,1,15076003,0x7ab0a3a29dacb668a2df8bc3b8f48990776bb1f212b5860349fb68f444c0b3fd,46037249463,1289000000,2,34421960532,1656937040,34.421960532,11.75679688347099
1277,136,0xc91529ee20a02a68ba259a65505c793298446876afeff5edaa691e02b3633063,0,323,0x4248226dcffd3db1fbd53bf458afe4e5656f767a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,190000000000000000,45038,34700793371,0xd0e30db0,23367595,45038,,,1,15076016,0xf7e1248c3bc284bb0b42be7ffc5364b81acdee5d5776a5bed8ccb1add64fc950,62829254781,1744347085,2,34700793371,1656937248,34.700793371,1.7210610560418007
1278,135,0xd7e191da89900fdf5488c8002bde9b1b3d564c458b169608531eb9eab6e1caf4,14,233,0xb1bd0bb0c82414ad1d422a3a24524c22ad7ad32b,0xe4b3dd9839ed1780351dc5412925cf05f07a1939,226449750000000000,50000,34957446286,0x,17205391,21000,,,1,15076016,0xf7e1248c3bc284bb0b42be7ffc5364b81acdee5d5776a5bed8ccb1add64fc950,60000000000,2001000000,2,34957446286,1656937248,34.957446286,1.9248082881325053
1279,134,0x878b4c3f2632c1e17f76344612ba4ed1b9ca3cc9ba16d948c7e4c24bc0d48e05,2383,62,0xefa3254af4ea456d69bc2326e0dbb6fc89bedfac,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,825543,40956446286,0x791ac94700000000000000000000000000000000000000003b741f8ea304b873b6a40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000efa3254af4ea456d69bc2326e0dbb6fc89bedfac00000000000000000000000000000000000000000000000000000181c9317c250000000000000000000000000000000000000000000000000000000000000002000000000000000000000000da225006c036675b3947bcb6c4f5832a211081ac000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4463153,591077,,,1,15076016,0xf7e1248c3bc284bb0b42be7ffc5364b81acdee5d5776a5bed8ccb1add64fc950,303000000000,8000000000,2,40956446286,1656937248,40.956446286,37.234004135192755
1280,137,0xfb76a210d5e540a8c6df3f3fd885577d395f28836846ff585b04812b1a9a3311,825752,328,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa8b919680258d369114910511cc87595aec0be6d,0,100000,34692763031,0xa9059cbb000000000000000000000000c4984501331ba9af4ef9591d91e20381e465ce8900000000000000000000000000000000000000000000005c46f972ee141ec000,23734145,77948,,,1,15076016,0xf7e1248c3bc284bb0b42be7ffc5364b81acdee5d5776a5bed8ccb1add64fc950,141000000000,1736316745,2,34692763031,1656937248,34.692763031,3.8204688794460964
1281,2802,0x31521c84c2c3b53d464ccbb22fecd4b4ff38842ff7d49ac784fcb05ecacf4bfc,34881,5,0x7aa0426f10c7603bbfb8ceb8afb8d8c329ccfe8b,0x000000000035b5e5ad9019092c665357240f594e,0,293863,386168586805,0x0000000947eb8db4375abb85c329753b1ba849a601438ae77eec98930100000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000001b7308a1309bcdce786b582a0bbcac5d192d7e039f49c116ac5f05a8000bb80000000000000000000000000000000817499a9634d67a7db900000000000000000000000000000000,589717,93863,,,1,15076020,0x20e9410ae2c158733624db4f624591a1ff8364656572ec50615cd03c4257fb17,386168586805,386168586805,2,386168586805,1656937324,386.168586805,124.97678531956653
1282,2802,0x31521c84c2c3b53d464ccbb22fecd4b4ff38842ff7d49ac784fcb05ecacf4bfc,34881,5,0x7aa0426f10c7603bbfb8ceb8afb8d8c329ccfe8b,0x000000000035b5e5ad9019092c665357240f594e,0,293863,386168586805,0x0000000947eb8db4375abb85c329753b1ba849a601438ae77eec98930100000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000001b7308a1309bcdce786b582a0bbcac5d192d7e039f49c116ac5f05a8000bb80000000000000000000000000000000817499a9634d67a7db900000000000000000000000000000000,589717,93863,,,1,15076020,0x20e9410ae2c158733624db4f624591a1ff8364656572ec50615cd03c4257fb17,386168586805,386168586805,2,386168586805,1656937324,386.168586805,125.75603804680067
1283,2801,0xba0d2ed52800246ff4398dff036b7f506670fa264037d092da38167713189a9f,197,9,0x3cee8c7d9b5c8f225a8c36e7d3514e1860309651,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0,295376,42408365596,0x13d79a0b000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000003600000000000000000000000000000000000000000000000000000000000000002000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000025a38f78c9021f8e00000000000000000000000000000000000000000000000000000000b2a1a0ec0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000f791da446d04282f921f38fbf954ad5caee899a300000000000000000000000000000000000000000000000000000000b2a1a0ec000000000000000000000000000000000000000000000000257afc56aca0896f0000000000000000000000000000000000000000000000000000000062c2e233487b02c558d729abaf3ecf17881a4181e5bc2446429a0995142297e897b6eb3700000000000000000000000000000000000000000000000000000000002ebd14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b2a1a0ec00000000000000000000000000000000000000000000000000000000000001600000000000000000000000000000000000000000000000000000000000000041a39885756ba36dc33a046fb140798fb24644c6396803b30659a999ff29d8d0e6511031d53d8b15767012f0a0489dd51ec3493ffdde1a71842476c4273ecad6b81c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000002a0000000000000000000000000ba12222222228d8ba445958a75a0704d566bf2c80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001c452bbbe2900000000000000000000000000000000000000000000000000000000000000e00000000000000000000000009008d19f58aabd9ed0d60971565aa8510560ab4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000009008d19f58aabd9ed0d60971565aa8510560ab41000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b2cf5bb5800000000000000000000000000000000000000000000000000000000000000096646936b91d6b9d7d0c47c496afbf3d6ec7b6f80002000000000000000000190000000000000000000000000000000000000000000000000000000000000001000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000025a38f78c9021f8e00000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000242e1a7d4d00000000000000000000000000000000000000000000000025a38f78c9021f8e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1359206,235569,,,1,15076020,0x20e9410ae2c158733624db4f624591a1ff8364656572ec50615cd03c4257fb17,75287934614,4764398289,2,42408365596,1656937324,42.408365596,13.795398139153031
